stock_code,fiscal_year,seed_tfidf_E,seed_tfidf_S,seed_tfidf_G,expanded_tfidf_S,expanded_tfidf_G,g_signal_ratio,esg_signal_ratio,total_tokens,log_tokens,specificity,cosine_E,cosine_S,cosine_G,esg_year,esg_grade,esg_grade_num,e_grade_num,s_grade_num,g_grade_num
000070,2023,0.21784471041926018,0.012770955367008306,0.0030914512843065265,0.03139931129234002,0.0030914512843065265,0.012434061793519217,0.024114544084400905,5308,8.57715877258367,0.00037678975131876413,0.06305425601973236,0.018801397938524148,0.02929165147512278,2024,A,4,4,5,3
000070,2024,0.2054107717621898,0.009810661634102333,0.0031664749307628625,0.028891092349064243,0.0031664749307628625,0.012873911397198031,0.023475956077243468,5282,8.572249397164315,0.0003786444528587656,0.06341101200494184,0.017934623798989517,0.032730004558922485,2025,B+,3,4,4,2
000080,2022,0.03627259691192429,0.033479823151615365,0.004444035256259237,0.06671964276598136,0.004444035256259237,0.019746955185053802,0.020338181388199126,8457,9.042868018032435,0.001064207165661582,0.0132953411516444,0.007836391177305186,0.004541719275828371,2023,B,2,4,4,1
000080,2023,0.028759382258167644,0.019896985183067924,0.004833867662055074,0.05647541468790878,0.004833867662055074,0.02088137330258775,0.020368946963873945,7806,8.962776046120291,0.001409172431462977,0.012497549164997176,0.005685145028635519,0.004940120559718248,2024,B+,3,4,4,2
000080,2024,0.02293394858706257,0.012557968619177753,0.004559907854364775,0.04386076871066602,0.004559907854364775,0.019901128153124604,0.019267334262897704,7889,8.97335141383992,0.0012675877804537963,0.010906312076991852,0.004933887333079622,0.004660138861184954,2025,B,2,3,4,1
000100,2022,0.015200812017613662,0.05214117966202184,0.08412848201213062,0.08388749256422857,0.08412848201213062,0.012531328320802004,0.01364522417153996,7182,8.879472402074802,0.0004177109440267335,0.01574543847181609,0.006786159357503708,0.022430731628235404,2023,A,4,3,5,4
000100,2023,0.022659892044524906,0.05299757943377975,0.013919465042733836,0.08526531389376163,0.013919465042733836,0.01350974930362117,0.01532033426183844,7180,8.879193928110318,0.0002785515320334262,0.01740455655604277,0.0063476531444409765,0.02161724257883247,2024,A,4,3,5,4
000100,2024,0.022289559934132966,0.05868484237896567,0.013691978307374569,0.1270236413335769,0.013691978307374569,0.012932723709993469,0.014369693011103853,7655,8.94324493313279,0.0002612671456564337,0.020621374741404262,0.006663989527344932,0.031727257288393707,2025,A,4,3,5,4
000120,2022,0.02206120373256686,0.030365158884705583,0.015357643628562585,0.03509882432673982,0.015357643628562585,0.02002129925452609,0.018956336528221512,4695,8.454466361507933,0.0008519701810436634,0.009123325665867914,0.01581601118815604,0.00715934045253757,2023,A,4,4,5,3
000120,2023,0.03393691432112238,0.03285045428964478,0.015010402483763886,0.03747709006964617,0.015010402483763886,0.020552344251766216,0.01969599657460929,4671,8.449342524508063,0.0008563476771569257,0.00904400070928767,0.01506942959794953,0.006997465516846305,2024,A,4,4,5,3
000120,2024,0.030775219679652653,0.014844128740961436,0.01619865346239374,0.014844128740961436,0.01619865346239374,0.02359046945034206,0.021939136588818117,4239,8.352318548226004,0.0007077140835102619,0.009128194345717528,0.009606084283336706,0.01040628210793864,2025,B,2,4,5,1
000140,2022,0.04297185737671299,0.03341453713312225,0.0014436993024628732,0.06658953873849749,0.0014436993024628732,0.010220615729776892,0.012713448834600523,8023,8.990192329641772,0.0011217748971706345,0.01729787659191736,0.008697658740888797,0.0,2023,B+,3,4,4,2
000140,2023,0.03885859884380132,0.036000896490129934,0.001555444833599651,0.07216169022473144,0.001555444833599651,0.010014122480421106,0.012325073822056746,7789,8.960596138864794,0.0015406342277570933,0.020366048403377735,0.007565574285332388,0.0,2024,B+,3,4,4,2
000140,2024,0.020746529039747184,0.014181479626242648,0.0014937842307958618,0.04568564908820569,0.0014937842307958618,0.009211738386629819,0.00986971969996052,7599,8.935903526274423,0.0013159626266614028,0.01091472298444865,0.0061129009436070945,0.0,2025,C,1,3,4,1
000150,2022,0.33068244604814434,0.03606073237630311,0.006012919373022976,0.03787235403761809,0.006012919373022976,0.00609916054564533,0.018756558237145855,15248,9.632269206115012,0.00013116474291710389,0.09072648743037602,0.012086219706423913,0.0,2023,B+,3,4,5,2
000150,2023,0.3048885000565288,0.07358068344429929,0.004821474551124612,0.0750333368385032,0.004821474551124612,0.004979020979020979,0.0193006993006993,17875,9.791214310053341,5.5944055944055945e-05,0.0771452975106278,0.014791413000149441,0.0,2024,A,4,4,5,3
000150,2024,0.35391389450260463,0.07162742420842258,0.0050731312635926415,0.07315589880082313,0.0050731312635926415,0.004935437589670014,0.02048780487804878,17425,9.765718622791232,0.0,0.07529855086126368,0.01668335619941798,0.00043698332534878795,2025,A,4,4,5,3
000180,2022,0.09518902630799012,0.02055194091950585,0.006608164556648221,0.02055194091950585,0.006608164556648221,0.016029863855950812,0.025032938076416336,4554,8.423980809694058,0.00021958717610891525,0.036894408427713285,0.004073925345083788,0.0,2023,D,0,0,0,1
000180,2023,0.09276800596373397,0.024149603108331245,0.006755001482453647,0.024149603108331245,0.006755001482453647,0.01731115107913669,0.02675359712230216,4448,8.400434630806041,0.0002248201438848921,0.03843885526371498,0.0038424779563477154,0.0,2024,D,0,1,0,0
000180,2024,0.09674943323962619,0.023270119455353948,0.008678662513977926,0.023270119455353948,0.008678662513977926,0.01532830016014642,0.02539464653397392,4371,8.382975849296429,0.00022878059940517045,0.038541274777669395,0.0033259548798893956,0.0,2025,D,0,1,0,0
000210,2022,0.3225231828042305,0.09704165551574222,0.006042360112202038,0.111279053473434,0.006042360112202038,0.008370436331255565,0.0201246660730187,11230,9.326433090963036,0.00017809439002671417,0.056202114380138946,0.031503432143313144,0.0027869511694925166,2023,A,4,4,4,4
000210,2023,0.30641223332902606,0.13494776413883947,0.007728552209012485,0.14467610761276323,0.007728552209012485,0.00866377874041986,0.02024325224925025,12004,9.393078508655353,0.00024991669443518826,0.04890742252279978,0.03539076367631671,0.0051414643470497675,2024,A,4,4,5,4
000210,2024,0.3119169912035486,0.13599008561648052,0.007524942685299891,0.14546213485473508,0.007524942685299891,0.008242692046227056,0.02064921821889871,11768,9.373224234877663,0.0002549286199864038,0.055834906832279485,0.033618058814861976,0.006597708120479525,2025,A,4,5,4,4
000220,2022,0.0,0.03174374655401067,0.024579808455125404,0.3451090636397132,0.024579808455125404,0.021384928716904276,0.01883910386965377,1964,7.583247524303362,0.002036659877800407,0.004447393927255585,0.01321361686732646,0.00789132736408365,2023,D,0,0,1,0
000220,2023,0.0,0.03216359969050843,0.008106472543280917,0.34967358857870895,0.008106472543280917,0.018471010774756286,0.018471010774756286,1949,7.575584651557793,0.0,0.0045062166086433115,0.011981350348678647,0.0,2024,C,1,0,1,1
000220,2024,0.0,0.040788270904785484,0.008156988455999293,0.3602768400941285,0.008156988455999293,0.016324381253291206,0.01685097419694576,1899,7.549609165154532,0.0,0.004534297335948182,0.013368288568199983,0.0,2025,D,0,0,1,0
000230,2022,0.010599571411936778,0.01652710495207194,0.0,0.1158425775834071,0.0,0.0074344023323615165,0.008892128279883381,6860,8.833608482690892,0.00043731778425655976,0.0040741108645370745,0.006070687561797895,0.0016506741278321606,2023,A,4,3,5,3
000230,2023,0.010015215685632396,0.013745946484044256,0.0,0.1348631510203928,0.0,0.007362967002999727,0.008590128170166349,7334,8.900412690577083,0.00040905372238887375,0.004520521528329967,0.0056510562225356165,0.0015596722522492567,2024,B+,3,4,4,3
000230,2024,0.013444980612989257,0.008225899053596192,0.0,0.14809734582466327,0.0,0.01162290142057684,0.012268618166164442,4646,8.443977129084978,0.0006457167455876022,0.004394818252048016,0.007968416994974407,0.0029185877284069834,2025,A,4,4,5,3
000240,2022,0.0891730253559529,0.005511972317335964,0.026685542952425235,0.005511972317335964,0.026685542952425235,0.045326915363016446,0.04332129963898917,2493,7.821643126239982,0.0,0.03238859842613436,0.009788733201206348,0.0022986074462087993,2023,B+,3,3,4,3
000240,2023,0.09117599116928905,0.005723477038011047,0.03325142077104245,0.005723477038011047,0.03325142077104245,0.0500400320256205,0.045636509207365894,2498,7.823645930834952,0.0,0.040828238152860664,0.011283532918583016,0.0023868093271077633,2024,B,2,3,4,1
000240,2024,0.207388868162118,0.005803739754815353,0.028098099481507804,0.005803739754815353,0.028098099481507804,0.05304518664047151,0.0518664047151277,2545,7.842278779117352,0.0003929273084479371,0.08238822603430312,0.011441766628822724,0.004840561108886086,2025,B,2,3,5,1
000250,2022,0.0,0.012550774299589961,0.015882694184292685,0.06706643742743802,0.015882694184292685,0.0136986301369863,0.012644889357218124,2847,7.954372272531867,0.0,0.00287376517976696,0.0036623810289162432,0.005099125953756002,2023,D,0,0,0,0
000250,2023,0.0,0.025359132703492715,0.014098578440129319,0.08757725780015693,0.014098578440129319,0.012385919165580182,0.012385919165580182,3068,8.029107054619736,0.0,0.005481302207330072,0.008392380697393148,0.004526337055977871,2024,D,0,1,0,0
000250,2024,0.0,0.04536726348348956,0.014882443863459195,0.08915218633808498,0.014882443863459195,0.014715947980835045,0.015058179329226557,2922,7.980365765111246,0.0,0.005786056569154117,0.014553513054018998,0.004777996407846918,2025,D,0,0,0,1
000270,2022,0.09121753947958167,0.04270976601830506,0.00554758084371075,0.04270976601830506,0.00554758084371075,0.01935685295035904,0.02138620043709023,6406,8.765146421639022,0.0,0.03741927312772557,0.03154459057066945,0.0,2023,B,2,4,5,1
000270,2023,0.10855396156795026,0.047698316806898115,0.01261482673948344,0.052364928173136774,0.01261482673948344,0.02279773846434434,0.025168703264636147,5483,8.609590040682205,0.0003647638154295094,0.04189128101421898,0.03291567942011242,0.003055442498151951,2024,A,4,5,5,3
000270,2024,0.11102680387770436,0.03335319202269922,0.006248658228842296,0.03335319202269922,0.006248658228842296,0.022957339117859726,0.024765003615328993,5532,8.618485442898109,0.00018076644974692697,0.04340824069914533,0.026552822765509076,0.0,2025,B+,3,5,4,2
000320,2022,0.004010539636211941,0.0794764849820862,0.0,0.08322301302891569,0.0,0.007280513918629551,0.011991434689507495,4670,8.449128460502108,0.00042826552462526765,0.010901567877268672,0.014006513585834327,0.002142227672682193,2023,A,4,4,5,3
000320,2023,0.0042489138481435935,0.08692147720944995,0.0,0.09089068742667343,0.0,0.008053055423969682,0.01350071056371388,4222,8.348301054933943,0.0004737091425864519,0.010464177962732264,0.014509379831518341,0.0022695551347132435,2024,A,4,4,5,3
000320,2024,0.003995708507709018,0.09344253966214648,0.0,0.09717521290539775,0.0,0.007769652650822669,0.013939670932358319,4376,8.384118837190895,0.0004570383912248629,0.009840586654902096,0.016256355884476582,0.002134305633062092,2025,B+,3,4,5,2
000370,2022,0.0,0.007541552769537217,0.01351570853120452,0.007541552769537217,0.01351570853120452,0.036989136057941026,0.027418520434557683,3866,8.260234291607297,0.0002586652871184687,0.0015026192942916244,0.010914304245111143,0.0011641999687246783,2023,A,4,4,4,4
000370,2023,0.0,0.004533594383857987,0.01624990029598119,0.004533594383857987,0.01624990029598119,0.05088,0.03648,3125,8.047509510981422,0.0,0.0,0.0125481858234157,0.00559885806139811,2024,A,4,4,5,3
000370,2024,0.0,0.004542072979158279,0.01628029038309844,0.004542072979158279,0.01628029038309844,0.04454267256035362,0.031281876912614755,2941,7.9868449011613825,0.0,0.0,0.012571653072653623,0.001402332220399157,2025,A,4,5,4,3
000390,2022,0.02600853843773251,0.09544778027989517,0.004633440890740289,0.10940779098908188,0.004633440890740289,0.012326656394453005,0.018049746863306185,4543,8.421562960400987,0.0,0.009110477967401573,0.03164588152599465,0.0,2023,B+,3,3,4,3
000390,2023,0.02494356049351134,0.09486070480492922,0.004226450414336429,0.11396139944114259,0.004226450414336429,0.011644248142943184,0.017466372214414775,4981,8.513586695822125,0.0,0.01123665803137542,0.0309297778349501,0.0,2024,B+,3,3,3,3
000390,2024,0.024681052115609673,0.10157715876787156,0.004181970852453598,0.12047683589629761,0.004181970852453598,0.010634257500949488,0.016710976072920623,5266,8.569216219483389,0.0,0.011505847240621833,0.031158938498087367,0.0,2025,B+,3,3,3,3
000400,2022,0.011930732997325258,0.0,0.030530712292779212,0.03225640553650388,0.030530712292779212,0.039672544080604534,0.02959697732997481,1588,7.370860166536716,0.0,0.0,0.017738209965380232,0.0,2023,B+,3,2,3,3
000400,2023,0.010980027828771909,0.0,0.042146790647577835,0.0,0.042146790647577835,0.0462211118051218,0.03685196752029981,1601,7.379008127628304,0.0,0.0,0.014133416334217785,0.0,2024,B+,3,1,4,3
000400,2024,0.01120766931161695,0.0,0.0788710844573696,0.0,0.0788710844573696,0.05237515225334957,0.040194884287454324,1642,7.404279118037268,0.0,0.0,0.01176695709654649,0.0210556267515547,2025,B+,3,3,4,3
